Step,RealDiscLoss,RealDiscAcc,GenDiscLoss,GenDiscAcc,GANLoss,GANAcc
2440,0.740283,0.203125,0.859900,0.031250,0.786445,0.156250
2441,0.774292,0.140625,0.869104,0.031250,0.812473,0.093750
2442,0.793506,0.187500,0.816391,0.078125,0.803490,0.078125
2443,0.757906,0.171875,0.889317,0.015625,0.751289,0.171875
2444,0.760864,0.140625,0.864605,0.062500,0.763830,0.187500
2445,0.755242,0.218750,0.837552,0.140625,0.793398,0.140625
2446,0.801091,0.062500,0.782168,0.296875,0.751261,0.296875
2447,0.734656,0.328125,0.816611,0.093750,0.797300,0.171875
2448,0.789048,0.203125,0.856878,0.218750,0.784266,0.125000
2449,0.776509,0.281250,0.801135,0.078125,0.817375,0.046875
2450,0.822273,0.046875,0.795277,0.187500,0.764218,0.187500
2451,0.758804,0.203125,0.793219,0.218750,0.759029,0.250000
2452,0.747093,0.156250,0.852678,0.078125,0.762711,0.187500
2453,0.768412,0.093750,0.830295,0.046875,0.799679,0.140625
2454,0.789103,0.078125,0.809516,0.125000,0.799593,0.156250
2455,0.763563,0.187500,0.869734,0.062500,0.751732,0.218750
2456,0.773550,0.093750,0.879460,0.000000,0.761941,0.250000
2457,0.752617,0.203125,0.816805,0.140625,0.727760,0.406250
2458,0.745996,0.375000,0.944668,0.031250,0.833931,0.078125
2459,0.789126,0.234375,0.852785,0.093750,0.742075,0.281250
2460,0.744592,0.203125,0.848291,0.109375,0.742052,0.281250
2461,0.746726,0.375000,0.834423,0.015625,0.865026,0.000000
2462,0.817716,0.203125,0.830584,0.031250,0.785561,0.140625
2463,0.775677,0.109375,0.802329,0.140625,0.765805,0.140625
2464,0.739340,0.281250,0.817455,0.078125,0.750169,0.203125
2465,0.732511,0.265625,0.854377,0.093750,0.773027,0.109375
2466,0.747923,0.187500,0.845252,0.046875,0.772588,0.078125
2467,0.758597,0.156250,0.821710,0.046875,0.731114,0.359375
2468,0.730731,0.343750,0.889708,0.015625,0.777757,0.171875
2469,0.782989,0.125000,0.835224,0.046875,0.790524,0.125000
2470,0.794362,0.093750,0.821555,0.078125,0.798493,0.078125
2471,0.806419,0.031250,0.806807,0.125000,0.784579,0.078125
2472,0.769474,0.093750,0.797994,0.109375,0.782007,0.140625
2473,0.767239,0.125000,0.849180,0.078125,0.750164,0.203125
2474,0.736719,0.218750,0.838920,0.187500,0.742410,0.250000
2475,0.746777,0.281250,0.858055,0.015625,0.789892,0.171875
2476,0.801662,0.031250,0.873044,0.031250,0.778806,0.062500
2477,0.751686,0.187500,0.854038,0.000000,0.805331,0.031250
2478,0.768475,0.265625,0.797892,0.125000,0.764797,0.218750
2479,0.746134,0.281250,0.829368,0.156250,0.750096,0.156250
2480,0.739520,0.234375,0.833131,0.046875,0.774286,0.187500
2481,0.755828,0.250000,0.917180,0.015625,0.798794,0.140625
2482,0.779722,0.078125,0.809931,0.125000,0.737371,0.250000
2483,0.761819,0.093750,0.846339,0.109375,0.766996,0.203125
2484,0.737199,0.343750,0.899337,0.015625,0.852917,0.015625
2485,0.816149,0.187500,0.816630,0.093750,0.782717,0.125000
2486,0.806521,0.109375,0.828438,0.062500,0.765731,0.265625
2487,0.750624,0.234375,0.844835,0.078125,0.834454,0.031250
2488,0.824207,0.156250,0.790022,0.203125,0.776010,0.187500
2489,0.755374,0.390625,0.840302,0.093750,0.770098,0.156250
2490,0.745602,0.234375,0.867907,0.015625,0.763577,0.156250
2491,0.757178,0.140625,0.838615,0.093750,0.726145,0.406250
2492,0.728914,0.281250,0.876634,0.125000,0.755287,0.296875
2493,0.743900,0.234375,0.833416,0.093750,0.813179,0.125000
2494,0.823762,0.000000,0.810115,0.125000,0.785020,0.187500
2495,0.738934,0.203125,0.968555,0.000000,0.797853,0.125000
2496,0.778482,0.156250,0.856656,0.031250,0.732062,0.312500
2497,0.739635,0.171875,0.825399,0.093750,0.751737,0.265625
2498,0.747757,0.234375,0.837587,0.062500,0.811490,0.109375
2499,0.833538,0.062500,0.763263,0.218750,0.814611,0.093750
2500,0.778527,0.093750,0.792111,0.140625,0.774811,0.125000
2501,0.760286,0.156250,0.808362,0.109375,0.795180,0.109375
2502,0.805968,0.140625,0.782271,0.171875,0.770433,0.109375
2503,0.750429,0.265625,0.817498,0.093750,0.771680,0.218750
2504,0.771264,0.171875,0.804310,0.093750,0.778683,0.078125
2505,0.761966,0.078125,0.844649,0.062500,0.779855,0.140625
2506,0.778319,0.046875,0.885958,0.046875,0.840506,0.031250
2507,0.796922,0.078125,0.843896,0.062500,0.806385,0.078125
2508,0.809047,0.031250,0.834356,0.078125,0.787568,0.062500
2509,0.774513,0.062500,0.804277,0.062500,0.764409,0.109375
2510,0.757312,0.218750,0.849581,0.093750,0.776739,0.140625
2511,0.757640,0.156250,0.822214,0.062500,0.793660,0.062500
2512,0.774537,0.062500,0.785565,0.171875,0.780467,0.140625
2513,0.828930,0.093750,0.749728,0.281250,0.816805,0.062500
2514,0.756422,0.359375,0.896244,0.093750,0.747775,0.203125
2515,0.736289,0.203125,0.849727,0.046875,0.792773,0.140625
2516,0.774841,0.093750,0.817779,0.046875,0.820606,0.125000
2517,0.798852,0.093750,0.802088,0.093750,0.785814,0.109375
2518,0.792207,0.125000,0.811614,0.078125,0.807482,0.078125
2519,0.798647,0.015625,0.787041,0.125000,0.773354,0.078125
2520,0.739401,0.203125,0.827115,0.062500,0.775088,0.203125
2521,0.772552,0.296875,0.876672,0.000000,0.976777,0.000000
2522,0.875625,0.140625,0.846061,0.046875,0.862324,0.046875
2523,0.789878,0.265625,0.824381,0.093750,0.736065,0.250000
2524,0.771492,0.203125,0.791455,0.156250,0.737496,0.312500
2525,0.710020,0.390625,0.825325,0.078125,0.797631,0.140625
2526,0.776699,0.140625,0.782463,0.265625,0.746926,0.296875
2527,0.756708,0.312500,0.855739,0.187500,0.807205,0.109375
2528,0.798523,0.156250,0.839383,0.046875,0.818274,0.093750
2529,0.785255,0.078125,0.783119,0.093750,0.760518,0.187500
2530,0.763634,0.078125,0.812189,0.078125,0.763268,0.187500
2531,0.758915,0.250000,0.802194,0.093750,0.774651,0.203125
2532,0.749930,0.234375,0.798132,0.109375,0.808271,0.046875
2533,0.779342,0.140625,0.788230,0.187500,0.779046,0.109375
2534,0.775815,0.109375,0.859544,0.031250,0.776324,0.156250
2535,0.779600,0.125000,0.820055,0.187500,0.813003,0.140625
2536,0.781205,0.406250,0.892282,0.015625,0.859463,0.031250
2537,0.814832,0.125000,0.826019,0.078125,0.801786,0.062500
2538,0.763451,0.187500,0.805809,0.062500,0.795262,0.093750
2539,0.757094,0.203125,0.798818,0.125000,0.793240,0.109375
2540,0.769171,0.125000,0.835193,0.093750,0.760609,0.171875
2541,0.759387,0.171875,0.860540,0.031250,0.775864,0.156250
2542,0.754362,0.125000,0.843908,0.125000,0.769901,0.281250
2543,0.771657,0.312500,0.923704,0.015625,0.830890,0.015625
2544,0.798984,0.187500,0.865361,0.015625,0.771607,0.093750
2545,0.774287,0.031250,0.814107,0.109375,0.747534,0.281250
2546,0.753143,0.312500,0.886435,0.046875,0.808516,0.093750
2547,0.810597,0.109375,0.840940,0.062500,0.779311,0.140625
2548,0.770587,0.140625,0.888815,0.046875,0.753938,0.234375
2549,0.755586,0.171875,0.842687,0.093750,0.748555,0.296875
2550,0.757989,0.281250,0.878678,0.062500,0.782819,0.109375
2551,0.779656,0.062500,0.872118,0.093750,0.753640,0.171875
2552,0.765063,0.140625,0.836855,0.140625,0.758034,0.250000
2553,0.760344,0.171875,0.869677,0.031250,0.810025,0.125000
2554,0.814290,0.125000,0.799198,0.093750,0.788408,0.171875
2555,0.800521,0.109375,0.803333,0.125000,0.773899,0.171875
2556,0.774507,0.109375,0.814865,0.156250,0.787463,0.156250
2557,0.761273,0.218750,0.854932,0.046875,0.781542,0.156250
2558,0.780984,0.125000,0.795868,0.140625,0.789865,0.171875
2559,0.795500,0.140625,0.797138,0.156250,0.739060,0.265625
2560,0.730970,0.265625,0.830403,0.109375,0.752012,0.187500
2561,0.759352,0.171875,0.817700,0.093750,0.829693,0.109375
2562,0.807474,0.062500,0.833692,0.140625,0.799385,0.078125
2563,0.784159,0.109375,0.821037,0.078125,0.790477,0.078125
2564,0.777359,0.171875,0.793766,0.156250,0.747100,0.218750
2565,0.734557,0.296875,0.858238,0.093750,0.800817,0.093750
2566,0.781065,0.171875,0.828211,0.062500,0.782458,0.109375
2567,0.786073,0.046875,0.790769,0.109375,0.802356,0.093750
2568,0.781970,0.078125,0.772855,0.171875,0.767932,0.171875
2569,0.753334,0.218750,0.841770,0.078125,0.832357,0.046875
2570,0.835749,0.031250,0.771517,0.140625,0.896493,0.031250
2571,0.822215,0.187500,0.792387,0.156250,0.818462,0.031250
2572,0.781745,0.078125,0.779549,0.125000,0.769643,0.125000
2573,0.727703,0.343750,0.820453,0.078125,0.767681,0.140625
2574,0.741162,0.140625,0.838622,0.062500,0.781963,0.046875
2575,0.770362,0.171875,0.845730,0.031250,0.769868,0.140625
2576,0.756599,0.359375,0.909097,0.031250,0.812712,0.078125
2577,0.775467,0.218750,0.853238,0.046875,0.792676,0.093750
2578,0.763518,0.203125,0.823497,0.109375,0.807047,0.078125
2579,0.803307,0.125000,0.815168,0.046875,0.783033,0.078125
2580,0.752299,0.203125,0.802328,0.140625,0.741667,0.234375
2581,0.748671,0.203125,0.868974,0.062500,0.760076,0.203125
2582,0.778780,0.218750,0.851686,0.046875,0.757353,0.156250
2583,0.766875,0.062500,0.851692,0.078125,0.793153,0.078125
2584,0.781444,0.156250,0.805110,0.125000,0.799957,0.156250
2585,0.804199,0.062500,0.802418,0.187500,0.743350,0.250000
2586,0.761603,0.234375,0.819247,0.062500,0.795172,0.093750
2587,0.810335,0.171875,0.817883,0.109375,0.800028,0.140625
2588,0.801590,0.234375,0.862361,0.062500,0.809505,0.062500
2589,0.801173,0.109375,0.908400,0.078125,0.791078,0.109375
2590,0.756832,0.296875,0.889999,0.000000,0.785316,0.125000
2591,0.774895,0.171875,0.806810,0.125000,0.739983,0.234375
2592,0.783920,0.125000,0.802182,0.140625,0.779394,0.140625
2593,0.772555,0.125000,0.848882,0.078125,0.762285,0.171875
2594,0.754747,0.125000,0.837658,0.031250,0.742205,0.218750
2595,0.781183,0.109375,0.823977,0.062500,0.775211,0.187500
2596,0.755737,0.203125,0.848498,0.046875,0.784271,0.187500
2597,0.814516,0.031250,0.817782,0.140625,0.765977,0.218750
2598,0.763150,0.062500,0.882673,0.046875,0.743796,0.218750
2599,0.722531,0.187500,0.914250,0.078125,0.788183,0.171875
2600,0.783259,0.125000,0.813998,0.062500,0.789430,0.125000
2601,0.779499,0.171875,0.829492,0.046875,0.760812,0.156250
2602,0.762893,0.140625,0.808597,0.046875,0.764970,0.187500
2603,0.780576,0.046875,0.792255,0.125000,0.776931,0.171875
2604,0.738849,0.359375,0.903767,0.046875,0.739742,0.281250
2605,0.743802,0.281250,0.857555,0.125000,0.785026,0.140625
2606,0.785997,0.093750,0.801375,0.156250,0.797962,0.156250
2607,0.794445,0.140625,0.765695,0.234375,0.789785,0.109375
2608,0.804963,0.093750,0.796407,0.156250,0.771648,0.109375
2609,0.778116,0.109375,0.791887,0.203125,0.780979,0.281250
2610,0.788069,0.140625,0.853045,0.125000,0.852767,0.000000
2611,0.838575,0.062500,0.736875,0.281250,0.788656,0.093750
2612,0.758501,0.140625,0.766953,0.265625,0.771118,0.218750
2613,0.765941,0.156250,0.779051,0.218750,0.769965,0.203125
2614,0.740859,0.218750,0.871839,0.078125,0.774499,0.171875
2615,0.756931,0.140625,0.838087,0.093750,0.799183,0.140625
2616,0.788538,0.109375,0.859974,0.078125,0.817936,0.062500
2617,0.812238,0.140625,0.817718,0.093750,0.791662,0.109375
2618,0.777601,0.187500,0.806645,0.078125,0.762952,0.187500
2619,0.745468,0.187500,0.834599,0.031250,0.791446,0.203125
2620,0.779019,0.093750,0.857883,0.109375,0.764153,0.281250
2621,0.771251,0.296875,0.874098,0.078125,0.882301,0.046875
2622,0.866333,0.109375,0.816035,0.109375,0.791859,0.062500
2623,0.786326,0.062500,0.801938,0.187500,0.784974,0.093750
2624,0.760891,0.390625,0.825107,0.031250,0.806681,0.156250
2625,0.777313,0.234375,0.810537,0.125000,0.804793,0.093750
2626,0.798955,0.125000,0.773695,0.187500,0.746597,0.234375
2627,0.719872,0.390625,0.873836,0.062500,0.732303,0.312500
2628,0.731963,0.281250,0.809002,0.171875,0.760846,0.171875
2629,0.758805,0.140625,0.797570,0.125000,0.775843,0.171875
2630,0.782671,0.062500,0.774588,0.281250,0.789747,0.250000
2631,0.778001,0.281250,0.846863,0.031250,0.780932,0.140625
2632,0.801126,0.046875,0.863758,0.031250,0.814800,0.062500
2633,0.816699,0.140625,0.827134,0.140625,0.788119,0.125000
2634,0.769426,0.125000,0.846573,0.015625,0.783304,0.125000
2635,0.779976,0.156250,0.803845,0.078125,0.796599,0.109375
2636,0.778908,0.156250,0.840655,0.046875,0.749402,0.234375
2637,0.764976,0.140625,0.791836,0.093750,0.820781,0.093750
2638,0.798103,0.093750,0.825677,0.046875,0.766297,0.093750
2639,0.746126,0.187500,0.791511,0.125000,0.789012,0.203125
2640,0.787733,0.140625,0.804081,0.140625,0.764210,0.265625
2641,0.740038,0.281250,0.882372,0.125000,0.885119,0.015625
2642,0.877402,0.062500,0.800832,0.140625,0.810100,0.093750
2643,0.788488,0.250000,0.757245,0.203125,0.819833,0.062500
2644,0.750564,0.281250,0.801516,0.109375,0.777833,0.156250
2645,0.774368,0.265625,0.830659,0.109375,0.794311,0.156250
2646,0.785852,0.203125,0.860935,0.062500,0.787320,0.156250
2647,0.744448,0.203125,0.794626,0.156250,0.763028,0.156250
2648,0.776088,0.171875,0.824644,0.078125,0.800980,0.187500
2649,0.808449,0.203125,0.798395,0.187500,0.780603,0.171875
2650,0.765075,0.171875,0.832494,0.093750,0.768980,0.109375
2651,0.784814,0.015625,0.821399,0.046875,0.750218,0.203125
2652,0.736448,0.250000,0.883899,0.062500,0.747604,0.218750
2653,0.740182,0.328125,0.875255,0.015625,0.978503,0.015625
2654,0.860935,0.187500,0.789452,0.187500,0.804700,0.046875
2655,0.793060,0.109375,0.774216,0.203125,0.790117,0.140625
2656,0.728648,0.296875,0.827156,0.093750,0.756720,0.171875
2657,0.744702,0.250000,0.830079,0.093750,0.753772,0.187500
2658,0.759628,0.171875,0.837636,0.093750,0.795152,0.078125
2659,0.804006,0.234375,0.843891,0.046875,0.976246,0.000000
2660,0.839764,0.312500,0.860142,0.093750,0.804065,0.078125
2661,0.795595,0.171875,0.831917,0.140625,0.787733,0.140625
2662,0.767729,0.156250,0.789765,0.218750,0.777746,0.156250
2663,0.740297,0.406250,0.826147,0.078125,0.769601,0.156250
2664,0.772544,0.093750,0.802292,0.140625,0.736036,0.265625
2665,0.728713,0.343750,0.844274,0.046875,0.861027,0.062500
2666,0.827124,0.093750,0.807257,0.046875,0.767781,0.109375
2667,0.743988,0.218750,0.817072,0.046875,0.743339,0.265625
2668,0.742834,0.218750,0.855169,0.031250,0.763079,0.156250
2669,0.754831,0.218750,0.837449,0.078125,0.807630,0.046875
2670,0.809987,0.062500,0.814627,0.078125,0.814972,0.125000
2671,0.831109,0.031250,0.791553,0.078125,0.792376,0.046875
2672,0.774540,0.046875,0.856522,0.093750,0.768310,0.140625
2673,0.772488,0.156250,0.879728,0.031250,0.755681,0.250000
2674,0.751639,0.187500,0.864095,0.078125,0.826573,0.062500
2675,0.827675,0.187500,0.784923,0.218750,0.865155,0.093750
2676,0.794945,0.296875,0.891078,0.031250,0.758853,0.140625
2677,0.784991,0.062500,0.824097,0.078125,0.765091,0.171875
2678,0.752726,0.156250,0.838905,0.109375,0.740630,0.265625
2679,0.746181,0.203125,0.922088,0.062500,0.738334,0.328125
2680,0.730171,0.359375,0.883634,0.031250,0.808447,0.062500
2681,0.767811,0.156250,0.899791,0.046875,0.769549,0.187500
2682,0.772189,0.140625,0.831032,0.140625,0.750205,0.250000
2683,0.731926,0.250000,0.842139,0.093750,0.743231,0.312500
2684,0.759701,0.203125,0.857323,0.078125,0.844819,0.046875
2685,0.831389,0.140625,0.811277,0.078125,0.814737,0.093750
2686,0.798711,0.171875,0.832381,0.031250,0.773105,0.218750
2687,0.786448,0.187500,0.822871,0.109375,0.787454,0.125000
2688,0.777988,0.093750,0.800968,0.140625,0.807838,0.093750
2689,0.773820,0.187500,0.858736,0.031250,0.782620,0.125000
2690,0.762738,0.250000,0.783200,0.218750,0.741384,0.234375
2691,0.751378,0.109375,0.836182,0.046875,0.791524,0.078125
2692,0.786801,0.140625,0.789324,0.156250,0.758820,0.156250
2693,0.783386,0.062500,0.803212,0.156250,0.816478,0.078125
2694,0.797444,0.125000,0.793198,0.093750,0.788186,0.156250
2695,0.777388,0.156250,0.796418,0.109375,0.780979,0.171875
2696,0.753961,0.203125,0.869545,0.031250,0.763259,0.156250
2697,0.745962,0.140625,0.918362,0.015625,0.787618,0.171875
2698,0.786296,0.234375,0.881488,0.000000,0.873778,0.000000
2699,0.856289,0.187500,0.901919,0.031250,0.815270,0.078125
2700,0.847181,0.000000,0.771995,0.156250,0.781221,0.093750
2701,0.722579,0.375000,0.889209,0.015625,0.744459,0.281250
2702,0.731242,0.328125,0.866436,0.062500,0.789286,0.109375
2703,0.770825,0.078125,0.803628,0.046875,0.776786,0.156250
2704,0.761771,0.187500,0.827905,0.093750,0.767458,0.156250
2705,0.783150,0.109375,0.771462,0.125000,0.830076,0.046875
2706,0.797766,0.093750,0.803739,0.109375,0.749230,0.218750
2707,0.775015,0.156250,0.842256,0.109375,0.784390,0.109375
2708,0.799953,0.031250,0.786089,0.156250,0.775511,0.171875
2709,0.757813,0.218750,0.837507,0.046875,0.778595,0.171875
2710,0.772969,0.109375,0.839124,0.093750,0.781751,0.140625
2711,0.803202,0.062500,0.836097,0.125000,0.786516,0.093750
2712,0.763619,0.125000,0.803874,0.109375,0.769919,0.140625
2713,0.771334,0.218750,0.806191,0.125000,0.758534,0.203125
2714,0.768213,0.187500,0.811320,0.140625,0.769964,0.234375
2715,0.789074,0.328125,0.885363,0.031250,0.827512,0.093750
2716,0.781168,0.156250,0.890960,0.031250,0.787884,0.125000
2717,0.776176,0.062500,0.807647,0.093750,0.815751,0.062500
2718,0.801871,0.046875,0.793621,0.218750,0.778771,0.265625
2719,0.751543,0.218750,0.901053,0.000000,0.760260,0.203125
2720,0.762396,0.078125,0.837866,0.125000,0.809081,0.140625
2721,0.776560,0.234375,0.817868,0.203125,0.749617,0.265625
2722,0.760157,0.171875,0.824261,0.156250,0.824941,0.109375
2723,0.826267,0.015625,0.802978,0.109375,0.779483,0.125000
2724,0.781796,0.093750,0.785387,0.140625,0.746988,0.218750
2725,0.750617,0.125000,0.842027,0.046875,0.784768,0.140625
2726,0.773315,0.093750,0.804854,0.109375,0.785255,0.156250
2727,0.778982,0.062500,0.787712,0.140625,0.809667,0.078125
2728,0.799974,0.062500,0.800501,0.187500,0.782132,0.078125
2729,0.744433,0.218750,0.832925,0.125000,0.782698,0.156250
2730,0.760062,0.171875,0.874387,0.031250,0.798392,0.031250
2731,0.776003,0.187500,0.842262,0.062500,0.778306,0.125000
2732,0.738043,0.343750,0.944818,0.046875,0.834722,0.031250
2733,0.838317,0.046875,0.828206,0.046875,0.806633,0.062500
2734,0.784620,0.109375,0.838065,0.093750,0.767432,0.125000
2735,0.737473,0.218750,0.830520,0.078125,0.765860,0.171875
2736,0.737690,0.218750,0.841741,0.125000,0.759332,0.218750
2737,0.770701,0.078125,0.829475,0.171875,0.739213,0.312500
2738,0.743591,0.265625,0.903890,0.031250,0.982601,0.031250
2739,0.901353,0.171875,0.789287,0.093750,0.779759,0.125000
2740,0.760230,0.140625,0.770276,0.218750,0.722456,0.421875
2741,0.713385,0.312500,0.826977,0.078125,0.739127,0.265625
2742,0.738625,0.281250,0.811424,0.093750,0.751055,0.265625
2743,0.750916,0.187500,0.816070,0.093750,0.799974,0.140625
2744,0.792047,0.109375,0.801198,0.187500,0.784222,0.156250
2745,0.787813,0.078125,0.798673,0.140625,0.763907,0.171875
2746,0.770399,0.078125,0.813469,0.109375,0.782390,0.156250
2747,0.771800,0.078125,0.829673,0.062500,0.819147,0.078125
2748,0.810577,0.203125,0.817176,0.140625,0.800704,0.078125
2749,0.810089,0.140625,0.810496,0.046875,0.787743,0.140625
2750,0.807012,0.093750,0.765439,0.234375,0.779790,0.093750
2751,0.764921,0.203125,0.808591,0.109375,0.791909,0.093750
2752,0.783881,0.093750,0.827994,0.156250,0.789882,0.125000
2753,0.791370,0.187500,0.793149,0.203125,0.788451,0.140625
2754,0.779211,0.171875,0.792071,0.140625,0.805468,0.062500
2755,0.808092,0.031250,0.785067,0.140625,0.826745,0.046875
2756,0.839914,0.093750,0.773546,0.140625,0.770177,0.109375
2757,0.732613,0.343750,0.901421,0.000000,0.746314,0.234375
2758,0.757854,0.250000,0.835164,0.046875,0.823802,0.078125
2759,0.817304,0.125000,0.845341,0.078125,0.813082,0.000000
2760,0.818654,0.078125,0.779969,0.125000,0.766475,0.250000
2761,0.779505,0.171875,0.847163,0.156250,0.772731,0.171875
2762,0.775120,0.187500,0.811037,0.062500,0.768116,0.156250
2763,0.763531,0.078125,0.815105,0.125000,0.745052,0.250000
2764,0.732772,0.250000,0.846331,0.156250,0.749071,0.265625
2765,0.737892,0.187500,0.841357,0.093750,0.775071,0.218750
2766,0.763937,0.187500,0.846640,0.062500,0.798141,0.250000
2767,0.749928,0.281250,1.022389,0.031250,0.784321,0.156250
2768,0.746763,0.234375,0.912107,0.015625,0.785851,0.203125
2769,0.803213,0.125000,0.783561,0.125000,0.787330,0.125000
2770,0.766374,0.203125,0.848335,0.093750,0.780143,0.156250
2771,0.785596,0.171875,0.794382,0.171875,0.776513,0.140625
2772,0.748028,0.203125,0.835732,0.140625,0.749475,0.234375
2773,0.755784,0.109375,0.811595,0.109375,0.783448,0.140625
2774,0.744588,0.265625,0.829017,0.093750,0.739495,0.390625
2775,0.753077,0.156250,0.871071,0.093750,0.796548,0.171875
2776,0.787614,0.218750,0.795319,0.203125,0.820576,0.078125
2777,0.785010,0.187500,0.780590,0.203125,0.804144,0.140625
2778,0.785769,0.062500,0.776698,0.140625,0.771143,0.140625
2779,0.747576,0.171875,0.811525,0.093750,0.757387,0.218750
2780,0.747481,0.203125,0.823130,0.093750,0.772277,0.218750
2781,0.761756,0.187500,0.806393,0.093750,0.802317,0.109375
2782,0.792318,0.109375,0.778777,0.125000,0.785058,0.109375
2783,0.779199,0.031250,0.835036,0.093750,0.789665,0.109375
2784,0.761988,0.156250,0.786293,0.187500,0.805140,0.156250
2785,0.784476,0.140625,0.805028,0.171875,0.771162,0.140625
2786,0.751938,0.171875,0.827496,0.109375,0.789880,0.171875
2787,0.777526,0.078125,0.816015,0.046875,0.803745,0.093750
2788,0.778987,0.140625,0.815877,0.109375,0.787502,0.125000
2789,0.779408,0.109375,0.834094,0.109375,0.809394,0.187500
2790,0.799583,0.062500,0.836649,0.140625,0.808643,0.093750
2791,0.812005,0.203125,0.827995,0.078125,0.774204,0.156250
2792,0.772682,0.125000,0.829717,0.109375,0.794988,0.156250
2793,0.794013,0.046875,0.871484,0.031250,0.794914,0.015625
2794,0.760470,0.109375,0.815949,0.031250,0.803372,0.109375
2795,0.783132,0.046875,0.769720,0.171875,0.779064,0.078125
2796,0.774236,0.031250,0.806836,0.109375,0.780679,0.109375
2797,0.783365,0.046875,0.803810,0.140625,0.789522,0.093750
2798,0.807464,0.046875,0.825011,0.125000,0.805141,0.062500
2799,0.781057,0.078125,0.819596,0.156250,0.796862,0.062500
2800,0.809892,0.093750,0.761580,0.265625,0.823060,0.203125
2801,0.819462,0.390625,0.814347,0.093750,0.994046,0.000000
2802,0.887344,0.265625,0.806983,0.156250,0.828433,0.109375
2803,0.827839,0.171875,0.790400,0.093750,0.807156,0.140625
2804,0.710442,0.500000,0.855676,0.062500,0.743624,0.250000
2805,0.722235,0.328125,0.876954,0.078125,0.745997,0.265625
2806,0.700252,0.546875,0.925295,0.046875,0.761652,0.203125
2807,0.754633,0.109375,0.893333,0.000000,0.793429,0.093750
2808,0.772050,0.140625,0.870714,0.046875,0.776803,0.140625
2809,0.785841,0.109375,0.849874,0.062500,0.778158,0.234375
2810,0.777032,0.109375,0.860653,0.078125,0.772090,0.218750
2811,0.772241,0.171875,0.848785,0.078125,0.787180,0.171875
2812,0.756916,0.250000,0.867285,0.078125,0.777688,0.125000
2813,0.797502,0.109375,0.814561,0.140625,0.813216,0.031250
2814,0.828658,0.125000,0.818163,0.046875,0.773942,0.218750
2815,0.755389,0.265625,0.838985,0.031250,0.772239,0.156250
2816,0.779061,0.109375,0.826903,0.078125,0.792641,0.109375
2817,0.774806,0.234375,0.790820,0.187500,0.762971,0.156250
2818,0.738028,0.218750,0.854011,0.046875,0.747338,0.187500
2819,0.751213,0.203125,0.863305,0.031250,0.810561,0.031250
2820,0.810320,0.125000,0.811530,0.046875,0.785119,0.125000
2821,0.763393,0.218750,0.845070,0.078125,0.766907,0.171875
2822,0.774347,0.156250,0.787771,0.265625,0.873408,0.046875
2823,0.862973,0.265625,0.779638,0.250000,0.917548,0.015625
2824,0.757783,0.500000,0.773740,0.125000,0.755990,0.296875
2825,0.708977,0.500000,0.924457,0.046875,0.732692,0.281250
2826,0.764842,0.203125,0.836963,0.156250,0.753435,0.203125
2827,0.747273,0.281250,0.847532,0.015625,0.762184,0.281250
2828,0.750876,0.234375,0.794231,0.125000,0.755875,0.281250
2829,0.744955,0.140625,0.849147,0.062500,0.765390,0.218750
2830,0.748083,0.171875,0.875020,0.046875,0.793429,0.125000
2831,0.823746,0.031250,0.788343,0.156250,0.795411,0.187500
2832,0.758337,0.265625,0.837977,0.171875,0.775606,0.218750
2833,0.748283,0.296875,0.871365,0.000000,0.858182,0.015625
2834,0.821924,0.187500,0.846211,0.062500,0.755950,0.250000
2835,0.776529,0.046875,0.778093,0.140625,0.769608,0.125000
2836,0.757835,0.109375,0.801467,0.125000,0.775164,0.187500
2837,0.759969,0.218750,0.804677,0.140625,0.787392,0.125000
2838,0.762682,0.250000,0.807321,0.062500,0.770602,0.125000
2839,0.768560,0.203125,0.792262,0.062500,0.777301,0.125000
2840,0.772400,0.093750,0.812787,0.125000,0.742322,0.312500
2841,0.761451,0.109375,0.808009,0.078125,0.790425,0.078125
2842,0.786381,0.109375,0.763174,0.218750,0.849381,0.046875
2843,0.844791,0.062500,0.768403,0.265625,0.778251,0.171875
2844,0.814604,0.125000,0.833835,0.093750,0.799301,0.109375
2845,0.767920,0.218750,0.836073,0.078125,0.787550,0.234375
2846,0.758779,0.203125,0.805812,0.078125,0.765077,0.265625
2847,0.763922,0.281250,0.896897,0.015625,0.844135,0.031250
2848,0.812969,0.093750,1.010310,0.062500,0.776817,0.156250
2849,0.776339,0.140625,0.851257,0.140625,0.738019,0.343750
2850,0.740997,0.468750,0.913995,0.046875,0.810805,0.031250
2851,0.782500,0.218750,0.799047,0.062500,0.764831,0.156250
2852,0.744203,0.187500,0.843076,0.046875,0.729590,0.296875
2853,0.740414,0.203125,0.865330,0.015625,0.770883,0.171875
2854,0.774265,0.234375,0.834258,0.093750,0.774632,0.093750
2855,0.748904,0.234375,0.873077,0.015625,0.739800,0.296875
2856,0.717014,0.406250,0.833607,0.093750,0.786879,0.218750
2857,0.759106,0.250000,0.841009,0.015625,0.762586,0.234375
2858,0.766203,0.140625,0.794011,0.171875,0.791884,0.203125
2859,0.759258,0.156250,0.815406,0.109375,0.775293,0.156250
2860,0.772870,0.171875,0.813578,0.125000,0.779461,0.203125
2861,0.757182,0.250000,0.863677,0.031250,0.776898,0.156250
