Step,RealDiscLoss,RealDiscAcc,GenDiscLoss,GenDiscAcc,GANLoss,GANAcc
867,0.872839,0.359375,0.955416,0.078125,1.030104,0.046875
868,1.054158,0.218750,0.781022,0.390625,0.824096,0.296875
869,0.784189,0.328125,0.853265,0.203125,0.818146,0.343750
870,0.707938,0.500000,1.032788,0.093750,0.776959,0.406250
871,0.757218,0.328125,1.023231,0.046875,0.768119,0.312500
872,0.808633,0.187500,0.989096,0.062500,0.899317,0.140625
873,0.946681,0.171875,0.826870,0.265625,0.901864,0.156250
874,0.905243,0.187500,0.880566,0.187500,0.929191,0.218750
875,0.903545,0.156250,0.880145,0.140625,0.861500,0.171875
876,0.813886,0.203125,0.926363,0.203125,0.871043,0.140625
877,0.814055,0.187500,0.937999,0.093750,0.857411,0.234375
878,0.827694,0.140625,0.901280,0.093750,0.865428,0.125000
879,0.827733,0.062500,0.898952,0.125000,0.881415,0.093750
880,0.931401,0.171875,0.940481,0.109375,1.273567,0.046875
881,1.096826,0.234375,0.841566,0.171875,0.826226,0.281250
882,0.773285,0.343750,0.884181,0.203125,0.796924,0.281250
883,0.738163,0.421875,0.955749,0.109375,0.762093,0.343750
884,0.755621,0.265625,0.951744,0.109375,0.829910,0.281250
885,0.787920,0.281250,1.023823,0.000000,0.906967,0.125000
886,0.828907,0.296875,0.969898,0.078125,0.857890,0.109375
887,0.918724,0.109375,0.846797,0.218750,0.998312,0.093750
888,0.919126,0.281250,0.916610,0.140625,0.993639,0.078125
889,0.985445,0.156250,0.851409,0.218750,0.835202,0.171875
890,0.864236,0.062500,0.868212,0.125000,0.770795,0.359375
891,0.792744,0.203125,0.911566,0.140625,0.801028,0.281250
892,0.793512,0.265625,0.940347,0.109375,1.106314,0.046875
893,1.040406,0.171875,0.822300,0.203125,0.835218,0.203125
894,0.786637,0.406250,0.878750,0.125000,0.785488,0.406250
895,0.731879,0.484375,0.996174,0.078125,0.870125,0.140625
896,0.893032,0.171875,0.925295,0.109375,0.815299,0.234375
897,0.835050,0.125000,0.891572,0.171875,0.795509,0.218750
898,0.804053,0.156250,0.895696,0.171875,0.812969,0.343750
899,0.827225,0.218750,1.038869,0.046875,0.885575,0.109375
900,0.878711,0.203125,0.882104,0.109375,0.882462,0.156250
901,0.940665,0.171875,0.904143,0.125000,1.002709,0.078125
902,0.986868,0.156250,0.877486,0.187500,0.928770,0.171875
903,0.963930,0.093750,0.833992,0.203125,0.856230,0.078125
904,0.822045,0.343750,0.904651,0.171875,0.830146,0.265625
905,0.811893,0.453125,0.979361,0.031250,0.944107,0.078125
906,0.940977,0.140625,0.851567,0.171875,0.830738,0.218750
907,0.790013,0.296875,0.965422,0.078125,0.741118,0.437500
908,0.776865,0.281250,0.911506,0.125000,0.798358,0.343750
909,0.805456,0.187500,0.940175,0.046875,0.814833,0.171875
910,0.821158,0.171875,0.886451,0.187500,0.967878,0.140625
911,0.909053,0.125000,0.800980,0.296875,1.080195,0.093750
912,1.007225,0.312500,0.899446,0.062500,1.042292,0.046875
913,1.107635,0.203125,0.828550,0.171875,0.913868,0.125000
914,0.766243,0.359375,0.905933,0.187500,0.791873,0.390625
915,0.742603,0.328125,0.938391,0.031250,0.759921,0.328125
916,0.727883,0.359375,0.910516,0.125000,0.748540,0.390625
917,0.757648,0.234375,1.077199,0.015625,0.773656,0.296875
918,0.801248,0.250000,0.979981,0.062500,0.940952,0.156250
919,0.930992,0.187500,0.852031,0.203125,0.981244,0.093750
920,0.939394,0.171875,0.894289,0.109375,0.874468,0.140625
921,0.880418,0.218750,0.976372,0.171875,1.093485,0.187500
922,0.895630,0.187500,1.022325,0.031250,0.813131,0.187500
923,0.796993,0.125000,0.974397,0.031250,0.765086,0.328125
924,0.801336,0.296875,0.939822,0.015625,1.079062,0.078125
925,1.021016,0.093750,0.832037,0.140625,0.860991,0.171875
926,0.873916,0.296875,0.893628,0.078125,0.743678,0.406250
927,0.769414,0.296875,0.938089,0.031250,0.772227,0.250000
928,0.747456,0.312500,0.907044,0.109375,0.782769,0.312500
929,0.802869,0.187500,0.884805,0.093750,0.823250,0.203125
930,0.830781,0.203125,0.857213,0.125000,0.866042,0.187500
931,0.851187,0.109375,0.889176,0.078125,0.877370,0.156250
932,0.832639,0.125000,0.916048,0.062500,0.908172,0.125000
933,0.924702,0.078125,0.833195,0.156250,0.895324,0.156250
934,0.925698,0.296875,0.902328,0.125000,0.806886,0.234375
935,0.833167,0.218750,0.883998,0.140625,0.833537,0.250000
936,0.851870,0.187500,0.874501,0.078125,0.911189,0.093750
937,0.858193,0.187500,0.940002,0.093750,0.821739,0.187500
938,0.840680,0.031250,0.894675,0.093750,0.801624,0.343750
939,0.820434,0.218750,0.920114,0.078125,0.800596,0.312500
940,0.809945,0.187500,0.911132,0.140625,0.978754,0.171875
941,0.922227,0.187500,0.898822,0.125000,0.971315,0.046875
942,0.916718,0.234375,0.930489,0.156250,0.957712,0.109375
943,0.918018,0.078125,0.804558,0.250000,0.800868,0.218750
944,0.794270,0.265625,0.940649,0.031250,0.755202,0.390625
945,0.778780,0.328125,1.029475,0.093750,0.929449,0.125000
946,0.778610,0.171875,0.941225,0.062500,0.831994,0.234375
947,0.822760,0.140625,0.932386,0.203125,0.907724,0.203125
948,0.917241,0.312500,0.960339,0.062500,1.093863,0.062500
949,1.066381,0.109375,0.809034,0.218750,0.815381,0.203125
950,0.839112,0.046875,0.891985,0.156250,0.841488,0.234375
951,0.775367,0.250000,0.924225,0.109375,0.748710,0.359375
952,0.748188,0.296875,0.990296,0.109375,0.851284,0.250000
953,0.809953,0.203125,0.946839,0.078125,0.811768,0.250000
954,0.803507,0.140625,0.893633,0.125000,0.807897,0.234375
955,0.825811,0.062500,0.928143,0.031250,0.839948,0.156250
956,0.812951,0.171875,0.933806,0.031250,0.961353,0.062500
957,0.913399,0.046875,0.872292,0.078125,0.897290,0.093750
958,0.917509,0.031250,0.830923,0.140625,0.849750,0.109375
959,0.856547,0.031250,0.858082,0.171875,0.841102,0.218750
960,0.894038,0.062500,0.813687,0.218750,0.887748,0.125000
961,0.863321,0.109375,0.864919,0.109375,0.788994,0.250000
962,0.784508,0.328125,0.948100,0.093750,0.865401,0.171875
963,0.837643,0.296875,0.893827,0.062500,0.930032,0.140625
964,0.859474,0.265625,0.934366,0.093750,0.899204,0.125000
965,0.906736,0.078125,0.892750,0.125000,0.786723,0.343750
966,0.825580,0.046875,0.946518,0.062500,0.785870,0.296875
967,0.804217,0.109375,0.913900,0.109375,0.843686,0.218750
968,0.870277,0.140625,0.844428,0.171875,0.870727,0.171875
969,0.836988,0.234375,0.861886,0.109375,0.887171,0.109375
970,0.853969,0.156250,0.905304,0.156250,0.787452,0.296875
971,0.827570,0.109375,0.894308,0.125000,0.807058,0.281250
972,0.976102,0.234375,0.799156,0.390625,1.369640,0.093750
973,1.177751,0.156250,0.821997,0.265625,0.810549,0.218750
974,0.748847,0.218750,0.866471,0.234375,0.739900,0.406250
975,0.712833,0.453125,0.941994,0.156250,0.775378,0.343750
976,0.740998,0.359375,0.912075,0.171875,0.761916,0.406250
977,0.698749,0.515625,0.947658,0.109375,0.799256,0.250000
978,0.768218,0.234375,0.966945,0.109375,0.845265,0.265625
979,0.903877,0.250000,0.915714,0.156250,0.890299,0.156250
980,0.887019,0.343750,0.954767,0.109375,0.854937,0.140625
981,0.906816,0.203125,0.896687,0.125000,0.845771,0.250000
982,0.817147,0.171875,0.919831,0.093750,0.870057,0.062500
983,0.849278,0.156250,0.922576,0.015625,0.852737,0.093750
984,0.842345,0.140625,0.907048,0.078125,0.826627,0.187500
985,0.791091,0.343750,0.921723,0.171875,0.909853,0.093750
986,0.886309,0.046875,0.898795,0.062500,0.900693,0.109375
987,0.834371,0.156250,1.043795,0.109375,0.982502,0.093750
988,0.875872,0.312500,0.917691,0.031250,0.802113,0.218750
989,0.893848,0.062500,0.879292,0.125000,0.961017,0.015625
990,0.876724,0.156250,0.896450,0.078125,0.841159,0.125000
991,0.827770,0.078125,0.888668,0.140625,0.833003,0.250000
992,0.794285,0.296875,0.948282,0.062500,0.822978,0.296875
993,0.862924,0.203125,0.864563,0.156250,0.839388,0.125000
994,0.861031,0.046875,0.828041,0.296875,0.779369,0.328125
995,0.841461,0.218750,0.772345,0.375000,1.432213,0.015625
996,1.337009,0.187500,0.699069,0.546875,0.944483,0.140625
997,0.942241,0.140625,0.702298,0.562500,1.068787,0.015625
998,0.709155,0.484375,1.120292,0.109375,0.736044,0.453125
999,0.629484,0.812500,1.061504,0.000000,0.771136,0.359375
1000,0.658424,0.703125,0.966036,0.109375,0.750549,0.406250
1001,0.726543,0.406250,0.937845,0.031250,0.812255,0.203125
1002,0.766374,0.218750,0.954729,0.046875,0.759021,0.375000
1003,0.794857,0.093750,0.977037,0.062500,0.799979,0.296875
1004,0.816016,0.187500,0.887411,0.140625,0.923944,0.125000
1005,0.906293,0.156250,0.945621,0.140625,0.952867,0.093750
1006,0.935921,0.125000,0.871849,0.140625,0.803948,0.265625
1007,0.861566,0.046875,0.911872,0.078125,0.824005,0.171875
1008,0.807585,0.093750,0.860253,0.171875,0.873357,0.171875
1009,0.889726,0.156250,0.887994,0.109375,0.926428,0.171875
1010,0.860603,0.218750,0.882254,0.078125,0.834008,0.171875
1011,0.843024,0.078125,0.819868,0.234375,0.863668,0.140625
1012,0.801137,0.234375,0.861470,0.156250,0.879382,0.031250
1013,0.813751,0.218750,0.933658,0.093750,0.892533,0.187500
1014,0.881132,0.109375,0.861675,0.078125,0.855120,0.156250
1015,0.889610,0.015625,0.812395,0.265625,0.825714,0.187500
1016,0.817787,0.187500,0.849287,0.109375,0.877993,0.203125
1017,0.861535,0.281250,0.962421,0.156250,1.000183,0.109375
1018,0.879396,0.265625,0.911704,0.156250,0.759135,0.328125
1019,0.789811,0.203125,0.860113,0.234375,0.843752,0.171875
1020,0.806704,0.140625,0.826887,0.187500,0.887259,0.109375
1021,0.856084,0.203125,0.875798,0.140625,0.957528,0.093750
1022,1.060592,0.140625,0.797564,0.234375,0.992899,0.078125
1023,0.971384,0.203125,0.825210,0.234375,0.842601,0.187500
1024,0.815778,0.156250,0.882837,0.203125,0.806261,0.125000
1025,0.754021,0.359375,0.959101,0.046875,0.891543,0.203125
1026,0.796102,0.203125,1.079370,0.031250,0.895055,0.156250
1027,0.840584,0.078125,0.920781,0.062500,0.832649,0.125000
1028,0.828129,0.109375,0.841507,0.062500,0.878045,0.125000
1029,0.924224,0.109375,0.787513,0.250000,1.003205,0.062500
1030,0.901530,0.296875,0.913031,0.093750,0.932668,0.140625
1031,0.912864,0.093750,0.854895,0.187500,0.784083,0.265625
1032,0.823685,0.109375,0.859271,0.140625,0.814929,0.218750
1033,0.795511,0.281250,0.899610,0.140625,0.819079,0.296875
1034,0.801346,0.234375,0.866992,0.125000,0.767858,0.343750
1035,0.796421,0.203125,0.918709,0.156250,0.854904,0.250000
1036,0.848275,0.203125,0.908783,0.140625,1.102723,0.000000
1037,1.045441,0.218750,0.754091,0.312500,1.019520,0.109375
1038,0.907752,0.218750,0.929537,0.031250,0.812981,0.187500
1039,0.755281,0.281250,0.924515,0.093750,0.848614,0.234375
1040,0.714359,0.500000,0.901602,0.109375,0.790675,0.265625
1041,0.758130,0.453125,0.953935,0.015625,0.965144,0.062500
1042,0.858989,0.218750,0.893241,0.078125,0.814948,0.203125
1043,0.843701,0.187500,0.898374,0.140625,0.808347,0.250000
1044,0.791756,0.234375,0.893009,0.093750,0.812561,0.140625
1045,0.775247,0.125000,0.887707,0.109375,0.887042,0.093750
1046,0.866517,0.078125,0.864241,0.203125,0.921772,0.109375
1047,0.839249,0.203125,0.900125,0.171875,0.877670,0.140625
1048,0.849448,0.125000,0.887627,0.078125,0.914809,0.234375
1049,0.905958,0.218750,0.856646,0.140625,1.053144,0.062500
1050,1.017142,0.265625,0.840384,0.171875,0.874059,0.203125
1051,0.836386,0.234375,0.871901,0.031250,0.780532,0.203125
1052,0.762013,0.171875,0.900873,0.078125,0.779179,0.296875
1053,0.799524,0.328125,0.897349,0.125000,1.072337,0.062500
1054,1.048692,0.218750,0.855296,0.093750,0.879347,0.078125
1055,0.768655,0.375000,0.880706,0.078125,0.783038,0.281250
1056,0.751942,0.437500,0.938888,0.031250,0.809718,0.281250
1057,0.766123,0.218750,0.954825,0.046875,0.784356,0.187500
1058,0.775127,0.156250,0.930933,0.046875,0.815267,0.234375
1059,0.841942,0.156250,0.847784,0.156250,0.933801,0.140625
1060,0.852151,0.296875,1.033473,0.140625,0.973372,0.125000
1061,0.975471,0.078125,0.903314,0.078125,0.896494,0.078125
1062,0.890030,0.078125,0.818389,0.156250,0.882651,0.078125
1063,0.838718,0.250000,0.829288,0.093750,0.786776,0.328125
1064,0.792336,0.281250,0.918099,0.078125,0.893602,0.140625
1065,0.885705,0.218750,0.832699,0.250000,0.834914,0.187500
1066,0.855435,0.203125,0.881412,0.125000,0.837317,0.125000
1067,0.802926,0.156250,0.842267,0.187500,0.776364,0.218750
1068,0.722684,0.515625,0.998286,0.140625,0.828569,0.187500
1069,0.817102,0.125000,0.866710,0.109375,0.868566,0.187500
1070,0.849122,0.250000,0.808965,0.234375,0.915355,0.140625
1071,0.849383,0.265625,0.870977,0.093750,0.795648,0.296875
1072,0.810840,0.031250,0.834065,0.171875,0.885722,0.109375
1073,0.905322,0.140625,0.833663,0.203125,0.904412,0.187500
1074,0.850118,0.187500,0.891068,0.125000,0.881182,0.265625
1075,0.815755,0.265625,0.909733,0.078125,0.891006,0.093750
1076,0.832303,0.093750,0.848582,0.093750,0.821641,0.203125
1077,0.811890,0.156250,0.886079,0.140625,0.866765,0.140625
1078,0.815066,0.125000,0.850562,0.250000,0.851815,0.125000
1079,0.810168,0.062500,0.972130,0.031250,0.827870,0.203125
1080,0.828214,0.187500,0.876310,0.093750,0.928457,0.015625
1081,0.868868,0.125000,0.859768,0.062500,0.971000,0.031250
1082,0.967994,0.250000,0.820776,0.218750,0.921793,0.046875
1083,0.822480,0.328125,0.907349,0.078125,0.843793,0.250000
1084,0.775577,0.203125,0.880788,0.078125,0.834138,0.140625
1085,0.771997,0.265625,0.933538,0.062500,0.822856,0.203125
1086,0.801472,0.062500,0.914130,0.078125,0.850257,0.125000
1087,0.794432,0.171875,0.891368,0.015625,0.787668,0.218750
1088,0.843137,0.093750,0.851407,0.140625,0.828927,0.156250
1089,0.816453,0.093750,0.852478,0.078125,0.970490,0.078125
1090,0.993748,0.125000,0.812969,0.203125,0.961794,0.140625
1091,0.904802,0.359375,0.867565,0.171875,0.887718,0.187500
1092,0.811510,0.218750,0.932476,0.109375,0.806739,0.171875
1093,0.790234,0.265625,0.916432,0.000000,0.891597,0.062500
1094,0.844509,0.218750,0.938777,0.125000,0.789010,0.218750
1095,0.771577,0.187500,0.904469,0.078125,0.759509,0.343750
1096,0.776296,0.390625,0.985118,0.000000,0.879032,0.171875
1097,0.844122,0.156250,0.954515,0.046875,0.832347,0.187500
1098,0.833346,0.078125,0.890021,0.046875,0.802719,0.250000
1099,0.785636,0.218750,0.920646,0.093750,0.936007,0.093750
1100,0.880344,0.140625,0.836924,0.171875,0.894648,0.062500
1101,0.814778,0.281250,0.856073,0.140625,0.848219,0.078125
1102,0.807127,0.078125,0.844534,0.156250,0.878729,0.125000
1103,0.913879,0.125000,0.850978,0.171875,0.867826,0.140625
1104,0.849602,0.250000,0.818824,0.218750,0.857803,0.140625
1105,0.787856,0.140625,0.916411,0.187500,0.864715,0.125000
1106,0.809267,0.281250,0.888299,0.046875,0.815271,0.171875
1107,0.791665,0.187500,0.864238,0.125000,0.789249,0.156250
1108,0.807344,0.156250,0.934932,0.062500,0.978531,0.046875
1109,0.948791,0.171875,0.864318,0.218750,0.834925,0.171875
1110,0.822207,0.171875,0.924812,0.140625,0.825882,0.093750
1111,0.840980,0.156250,0.853305,0.093750,0.840497,0.125000
1112,0.812109,0.078125,0.840980,0.140625,0.778015,0.218750
1113,0.838814,0.281250,0.919747,0.031250,1.019196,0.015625
1114,0.902378,0.312500,0.831064,0.125000,0.828669,0.218750
1115,0.862349,0.062500,0.866554,0.078125,0.887005,0.187500
1116,0.818739,0.312500,0.899050,0.046875,0.840456,0.078125
1117,0.801424,0.234375,0.897321,0.000000,0.830477,0.171875
1118,0.796214,0.156250,0.881597,0.046875,0.873199,0.078125
1119,0.818840,0.218750,0.942445,0.000000,0.957964,0.015625
1120,0.889510,0.140625,0.869278,0.109375,0.840890,0.078125
1121,0.845558,0.031250,0.840128,0.125000,0.834350,0.234375
1122,0.799246,0.234375,0.864594,0.109375,0.808881,0.187500
1123,0.780100,0.140625,0.853936,0.093750,0.813670,0.187500
1124,0.728834,0.375000,0.997888,0.031250,0.821546,0.234375
1125,0.805987,0.187500,0.871556,0.125000,0.888633,0.015625
1126,0.894624,0.046875,0.837979,0.203125,0.869586,0.125000
1127,0.877911,0.140625,0.820024,0.109375,0.975453,0.031250
1128,0.950954,0.140625,0.786907,0.296875,0.842018,0.203125
1129,0.815937,0.296875,0.883728,0.078125,0.896567,0.125000
1130,0.838258,0.203125,0.823574,0.125000,0.801067,0.171875
1131,0.770257,0.171875,0.901800,0.156250,0.792869,0.234375
1132,0.761808,0.265625,0.901559,0.078125,0.855775,0.109375
1133,0.815477,0.234375,0.885627,0.046875,0.910528,0.062500
1134,0.840743,0.218750,0.875691,0.093750,0.889059,0.093750
1135,0.861309,0.078125,0.829511,0.203125,0.895693,0.140625
1136,0.893341,0.171875,0.785902,0.296875,0.878691,0.078125
1137,0.783344,0.375000,0.938970,0.078125,0.822376,0.171875
1138,0.776787,0.312500,0.894695,0.093750,0.810751,0.156250
1139,0.798706,0.296875,0.862490,0.171875,0.801218,0.265625
1140,0.763058,0.312500,0.940609,0.109375,0.828594,0.203125
1141,0.810524,0.281250,0.869084,0.187500,0.968083,0.203125
1142,0.862904,0.406250,1.041508,0.062500,0.936267,0.062500
1143,0.887874,0.062500,0.904094,0.093750,0.822725,0.218750
1144,0.852853,0.031250,0.814352,0.234375,0.805834,0.234375
1145,0.783557,0.218750,0.835540,0.203125,0.848619,0.171875
1146,0.792484,0.171875,0.853723,0.125000,0.857172,0.109375
1147,0.882791,0.187500,0.859218,0.093750,1.026361,0.031250
1148,1.082703,0.093750,0.781947,0.312500,1.219913,0.140625
1149,0.969703,0.218750,0.818559,0.203125,0.823176,0.203125
1150,0.736309,0.312500,0.925359,0.062500,0.794473,0.218750
1151,0.730940,0.375000,0.848671,0.187500,0.795859,0.234375
1152,0.766419,0.265625,0.904852,0.109375,0.795689,0.250000
1153,0.846544,0.140625,0.879219,0.109375,0.901259,0.093750
1154,0.873198,0.281250,0.880235,0.062500,0.873115,0.046875
1155,0.824205,0.109375,0.890217,0.109375,0.867175,0.015625
1156,0.841171,0.234375,0.823477,0.171875,0.813761,0.156250
1157,0.806640,0.125000,0.874858,0.109375,0.838330,0.125000
1158,0.836189,0.125000,0.819652,0.140625,0.889414,0.171875
1159,0.902154,0.171875,0.834825,0.125000,0.895135,0.062500
1160,0.821018,0.187500,0.847265,0.171875,0.849773,0.109375
1161,0.843433,0.062500,0.810440,0.109375,0.896719,0.031250
1162,0.856739,0.140625,0.807128,0.187500,0.825883,0.171875
1163,0.817185,0.328125,0.855755,0.093750,0.851690,0.171875
1164,0.838585,0.109375,0.842199,0.078125,0.813351,0.109375
1165,0.770650,0.140625,0.892118,0.046875,0.768703,0.250000
1166,0.789450,0.156250,0.833977,0.140625,0.848847,0.093750
1167,0.823703,0.171875,0.840554,0.031250,0.880777,0.125000
1168,0.842950,0.218750,0.966236,0.078125,0.861626,0.078125
1169,0.793459,0.203125,0.878833,0.109375,0.862735,0.125000
1170,0.910094,0.093750,0.780119,0.296875,0.958015,0.171875
1171,0.881925,0.390625,0.814001,0.062500,0.914316,0.109375
1172,0.879650,0.218750,0.797880,0.265625,0.767532,0.265625
1173,0.750009,0.265625,0.865796,0.109375,0.792748,0.234375
1174,0.734012,0.343750,0.947440,0.078125,0.908235,0.187500
1175,0.892419,0.187500,0.839583,0.171875,0.888376,0.062500
1176,0.818610,0.250000,0.884825,0.171875,0.779551,0.265625
1177,0.797806,0.140625,0.849909,0.125000,0.774267,0.359375
1178,0.762515,0.390625,0.932113,0.078125,0.873697,0.156250
1179,0.822768,0.218750,0.820214,0.203125,0.882659,0.281250
1180,0.864472,0.281250,0.913239,0.062500,0.856504,0.109375
1181,0.889123,0.125000,0.855924,0.156250,0.824968,0.265625
1182,0.795476,0.203125,0.887046,0.125000,0.830702,0.187500
1183,0.759652,0.250000,0.895470,0.109375,0.809482,0.203125
1184,0.773613,0.125000,0.889860,0.093750,0.870550,0.093750
1185,0.856131,0.140625,0.821217,0.156250,0.897219,0.078125
1186,0.884877,0.203125,0.836441,0.125000,0.876956,0.109375
1187,0.888278,0.156250,0.831015,0.187500,0.782710,0.203125
1188,0.782201,0.125000,0.846164,0.109375,0.809750,0.187500
1189,0.778485,0.187500,0.849233,0.156250,0.813793,0.140625
1190,0.798150,0.078125,0.866715,0.031250,0.840877,0.140625
1191,0.821235,0.171875,0.949656,0.093750,0.935481,0.203125
1192,0.826968,0.328125,0.863227,0.062500,0.827776,0.125000
1193,0.809325,0.109375,0.954880,0.078125,0.838155,0.156250
1194,0.784963,0.171875,0.859139,0.109375,0.820738,0.140625
1195,0.792568,0.203125,0.882543,0.140625,0.988325,0.109375
1196,0.965142,0.093750,0.796873,0.203125,0.861820,0.000000
1197,0.803200,0.265625,0.814039,0.187500,0.785536,0.218750
1198,0.726113,0.343750,0.911896,0.062500,0.741424,0.328125
1199,0.729697,0.312500,0.937433,0.125000,0.754652,0.281250
1200,0.755037,0.250000,0.932855,0.046875,0.856841,0.156250
1201,0.781024,0.296875,0.894204,0.062500,0.849129,0.140625
1202,0.826701,0.062500,0.853246,0.156250,0.900176,0.062500
1203,0.890597,0.031250,0.818959,0.156250,0.884334,0.125000
1204,0.865508,0.281250,0.882086,0.062500,0.949948,0.046875
1205,0.943667,0.078125,0.819502,0.171875,0.862299,0.171875
1206,0.841980,0.093750,0.838489,0.140625,0.811954,0.203125
1207,0.791277,0.171875,0.839044,0.125000,0.783855,0.203125
1208,0.800875,0.203125,0.860004,0.156250,0.763285,0.437500
1209,0.777277,0.093750,0.855850,0.109375,0.864708,0.234375
1210,0.805270,0.281250,0.845105,0.203125,0.867565,0.109375
1211,0.805400,0.171875,0.895954,0.062500,0.863638,0.093750
1212,0.836432,0.062500,0.920989,0.109375,0.880880,0.062500
1213,0.831610,0.109375,0.818577,0.171875,0.812259,0.218750
1214,0.822187,0.109375,0.837637,0.078125,0.909680,0.078125
1215,0.841629,0.093750,0.874503,0.109375,0.909795,0.062500
1216,0.959987,0.187500,0.787316,0.250000,0.869287,0.109375
1217,0.818534,0.343750,0.821366,0.234375,0.859800,0.078125
1218,0.829373,0.156250,0.853702,0.062500,0.813063,0.125000
1219,0.757934,0.234375,0.887111,0.078125,0.765071,0.296875
1220,0.747283,0.328125,0.870498,0.046875,0.959805,0.062500
1221,0.884416,0.265625,0.845308,0.109375,0.923037,0.140625
1222,0.782581,0.390625,0.905335,0.031250,0.786221,0.234375
1223,0.807781,0.187500,0.850803,0.109375,0.827459,0.109375
1224,0.847912,0.062500,0.825541,0.125000,0.868585,0.125000
1225,0.885341,0.140625,0.824308,0.203125,0.883875,0.078125
1226,0.840028,0.203125,0.838764,0.109375,0.830495,0.140625
1227,0.804142,0.218750,0.934231,0.062500,0.917470,0.109375
1228,0.958710,0.109375,0.804187,0.203125,0.850721,0.140625
1229,0.769024,0.375000,0.821148,0.171875,0.797419,0.171875
1230,0.752535,0.281250,0.893633,0.125000,0.776608,0.218750
1231,0.718162,0.421875,0.941590,0.109375,0.803127,0.156250
1232,0.785095,0.109375,0.838965,0.187500,0.886875,0.203125
1233,0.825112,0.140625,0.819033,0.234375,0.845789,0.187500
1234,0.848381,0.250000,0.867424,0.000000,1.032733,0.062500
1235,1.036601,0.062500,0.777748,0.312500,0.926262,0.015625
1236,0.854757,0.234375,0.818054,0.218750,0.883459,0.093750
1237,0.790571,0.234375,0.931956,0.062500,0.848781,0.109375
1238,0.827920,0.093750,0.857569,0.156250,0.783742,0.281250
1239,0.763994,0.250000,0.985403,0.078125,0.805002,0.250000
1240,0.797256,0.156250,0.931691,0.031250,0.812759,0.156250
1241,0.811262,0.109375,0.844428,0.156250,0.818404,0.187500
1242,0.776124,0.093750,0.955800,0.015625,0.810455,0.203125
1243,0.806231,0.109375,0.839267,0.093750,0.888438,0.046875
1244,0.818102,0.156250,0.859953,0.062500,0.980749,0.046875
1245,0.960561,0.078125,0.792489,0.156250,0.846065,0.093750
1246,0.848862,0.187500,0.884029,0.062500,0.769180,0.296875
1247,0.778667,0.109375,0.814169,0.171875,0.791125,0.218750
1248,0.748681,0.265625,0.834066,0.078125,0.797705,0.171875
1249,0.751611,0.296875,0.878561,0.093750,0.826088,0.125000
1250,0.828917,0.156250,0.847959,0.203125,0.880285,0.140625
1251,0.896659,0.000000,0.876472,0.109375,0.893337,0.062500
1252,0.883803,0.265625,0.794927,0.218750,0.860878,0.109375
1253,0.815312,0.390625,0.842544,0.109375,0.814559,0.140625
1254,0.801730,0.187500,0.839054,0.140625,0.795853,0.281250
1255,0.790240,0.187500,0.841629,0.093750,0.816731,0.187500
1256,0.743920,0.375000,0.960123,0.093750,0.768617,0.281250
1257,0.765246,0.281250,0.897978,0.031250,0.776933,0.296875
1258,0.824151,0.062500,0.849596,0.203125,0.975473,0.078125
1259,0.933057,0.140625,0.804707,0.203125,0.859993,0.093750
1260,0.785281,0.312500,0.814902,0.203125,0.799026,0.187500
1261,0.776146,0.156250,0.845312,0.203125,0.780916,0.296875
1262,0.803455,0.078125,0.877363,0.125000,0.775633,0.250000
1263,0.749428,0.312500,0.882117,0.062500,0.812597,0.187500
1264,0.799858,0.125000,0.863744,0.187500,0.810490,0.109375
1265,0.800913,0.062500,0.877217,0.140625,0.800802,0.203125
1266,0.838069,0.203125,0.839053,0.171875,0.864176,0.093750
1267,0.852320,0.140625,0.866979,0.234375,0.897480,0.093750
1268,0.855176,0.203125,0.845195,0.218750,0.874755,0.093750
1269,0.863664,0.078125,0.831002,0.187500,0.778578,0.281250
1270,0.781787,0.171875,0.851753,0.078125,0.849257,0.203125
1271,0.844307,0.171875,0.835546,0.109375,0.840004,0.187500
1272,0.834861,0.250000,0.838799,0.156250,0.868268,0.093750
1273,0.851269,0.140625,0.838790,0.093750,0.869613,0.046875
1274,0.780983,0.187500,0.840448,0.093750,0.784428,0.281250
1275,0.789839,0.140625,0.870138,0.187500,0.812073,0.218750
1276,0.782138,0.171875,0.845614,0.156250,0.865658,0.109375
1277,0.830010,0.140625,0.811779,0.187500,0.800489,0.125000
1278,0.801386,0.203125,0.858198,0.046875,0.780249,0.265625
1279,0.783794,0.250000,0.899356,0.078125,0.827775,0.203125
1280,0.850101,0.062500,0.844973,0.156250,0.851105,0.062500
1281,0.868333,0.031250,0.836201,0.171875,0.814808,0.125000
1282,0.809864,0.140625,0.823232,0.203125,0.774271,0.328125
1283,0.796243,0.234375,0.856281,0.171875,0.829902,0.218750
1284,0.786440,0.281250,0.927766,0.015625,0.768869,0.312500
1285,0.778819,0.109375,0.862187,0.156250,0.864478,0.125000
1286,0.798574,0.078125,0.828762,0.187500,0.853378,0.109375
1287,0.831373,0.078125,0.794541,0.218750,0.846961,0.125000
1288,0.816030,0.171875,0.833151,0.203125,0.849516,0.171875
1289,0.821253,0.140625,0.851189,0.109375,0.839590,0.062500
1290,0.837270,0.015625,0.830553,0.125000,0.842660,0.093750
1291,0.785215,0.218750,0.930088,0.062500,0.910298,0.031250
1292,0.826322,0.125000,0.920512,0.093750,0.865941,0.062500
